Indicator Name,Indicator Code,Country Name,Country Code,2001
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Ethiopia,ETH,13.323
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Faeroe Islands,FRO,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Fiji,FJI,6.129
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Finland,FIN,9.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,France,FRA,8.8
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,French Polynesia,PYF,4.795
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Gabon,GAB,11.134
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Gambia, The",GMB,11.944
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Georgia,GEO,10.078
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Germany,DEU,10.1
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Ghana,GHA,10.612
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Greece,GRC,9.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Greenland,GRL,7.77284826974268
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Grenada,GRD,8.146
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Guam,GUM,4.566
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Guatemala,GTM,6.272
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Guinea,GIN,15.083
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Guinea-Bissau,GNB,14.653
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Guyana,GUY,8.984
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Haiti,HTI,10.806
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Honduras,HND,5.325
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Hong Kong SAR, China",HKG,5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Hungary,HUN,13
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Iceland,ISL,6.1
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,India,IND,8.76
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Indonesia,IDN,6.735
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Iran, Islamic Rep.",IRN,5.234
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Iraq,IRQ,5.092
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Ireland,IRL,7.8
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Isle of Man,IMY,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Israel,ISR,5.8
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Italy,ITA,9.7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Jamaica,JAM,6.2
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Japan,JPN,7.7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Jordan,JOR,4.084
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Kazakhstan,KAZ,10
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Kenya,KEN,12.284
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Kiribati,KIR,6.95
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Korea, Dem. Rep.",PRK,8.926
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Korea, Rep.",KOR,5.1
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Kosovo,KSV,7.05
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Kuwait,KWT,3.146
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Kyrgyz Republic,KGZ,6.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Lao PDR,LAO,8.105
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Latvia,LVA,14
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Lebanon,LBN,5.366
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Lesotho,LSO,17.439
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Liberia,LBR,13.966
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Libya,LBY,4.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Liechtenstein,LIE,6.6
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Lithuania,LTU,11.6
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Luxembourg,LUX,8.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Macao SAR, China",MAC,4.875
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Macedonia, FYR",MKD,8.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Madagascar,MDG,9.786
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Malawi,MWI,17.269
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Malaysia,MYS,4.398
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Maldives,MDV,4.798
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Mali,MLI,17.35
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Malta,MLT,7.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Marshall Islands,MHL,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Mauritania,MRT,9.689
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Mauritius,MUS,6.7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Mexico,MEX,4.597
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Micronesia, Fed. Sts.",FSM,6.331
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Moldova,MDA,12.449
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Monaco,MCO,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Mongolia,MNG,7.491
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Montenegro,MNE,9.112
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Morocco,MAR,6.081
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Mozambique,MOZ,16.903
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Myanmar,MMR,8.728
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Namibia,NAM,11.577
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Nepal,NPL,8.488
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Netherlands,NLD,8.7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,New Caledonia,NCL,5.2
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,New Zealand,NZL,7.12
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Nicaragua,NIC,5.133
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Niger,NER,16.202
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Nigeria,NGA,17.374
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Northern Mariana Islands,MNP,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Norway,NOR,9.7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Oman,OMN,3.386
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Pakistan,PAK,7.853
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Palau,PLW,7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Panama,PAN,4.782
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Papua New Guinea,PNG,8.984
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Paraguay,PRY,5.725
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Peru,PER,5.675
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Philippines,PHL,6.093
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Poland,POL,9.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Portugal,PRT,10.2
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Puerto Rico,PRI,7.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Qatar,QAT,1.961
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Romania,ROM,11.7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Russian Federation,RUS,15.6
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Rwanda,RWA,13.121
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Samoa,WSM,6.007
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,San Marino,SMR,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Sao Tome and Principe,STP,8.522
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Saudi Arabia,SAU,3.928
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Senegal,SEN,10.515
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Serbia,SRB,13.2
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Seychelles,SYC,6.8
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Sierra Leone,SLE,23.588
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Singapore,SGP,4.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Sint Maarten (Dutch part),SXM,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Slovak Republic,SVK,9.7
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Slovenia,SVN,9.3
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Solomon Islands,SLB,7.408
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Somalia,SOM,15.308
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,South Africa,ZAF,12.463
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,South Sudan,SSD,15.594
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Spain,ESP,8.8
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Sri Lanka,LKA,6.706
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,St. Kitts and Nevis,KNA,7.6
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,St. Lucia,LCA,7.315
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,St. Martin (French part),MAF,3
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,St. Vincent and the Grenadines,VCT,7.387
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Sudan,SDN,10.313
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Suriname,SUR,7.559
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Swaziland,SWZ,14.742
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Sweden,SWE,10.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Switzerland,CHE,8.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Syrian Arab Republic,SYR,3.598
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Tajikistan,TJK,7.505
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Tanzania,TZA,14.1
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Thailand,THA,6.861
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Timor-Leste,TMP,8.925
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Togo,TGO,12.528
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Tonga,TON,6.257
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Trinidad and Tobago,TTO,8.172
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Tunisia,TUN,5.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Turkey,TUR,6.265
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Turkmenistan,TKM,7.686
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Turks and Caicos Islands,TCA,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Tuvalu,TUV,
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Uganda,UGA,15.03
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Ukraine,UKR,15.3
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,United Arab Emirates,ARE,1.826
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,United Kingdom,GBR,10.2
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,United States,USA,8.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Uruguay,URY,9.413
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Uzbekistan,UZB,5.30923344642423
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Vanuatu,VUT,6.026
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Venezuela, RB",VEN,5.002
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Vietnam,VNM,5.383
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Virgin Islands (U.S.),VIR,5.56
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,West Bank and Gaza,WBG,4.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,"Yemen, Rep.",YEM,9.022
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Zambia,ZMB,19.159
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Zimbabwe,ZWE,17.33
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Afghanistan,AFG,55.2562195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,74.7342195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Algeria,DZA,69.1204390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,American Samoa,ASM,
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Andorra,ADO,
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Angola,AGO,45.9731463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Antigua and Barbuda,ATG,73.6060731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,73.9536829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Armenia,ARM,71.7556585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Aruba,ABW,73.7829024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Australia,AUS,79.6341463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Austria,AUT,78.5268292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Azerbaijan,AZE,67.1502926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Bahamas, The",BHS,72.5450975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bahrain,BHR,74.7767073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bangladesh,BGD,65.7903414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Barbados,BRB,73.2128780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belarus,BLR,68.5073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belgium,BEL,77.9731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belize,BLZ,70.8244390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,55.4664878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,61.044756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,63.3155365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,74.9210975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,49.4111707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,70.5696585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,76.2388048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,71.7682926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,50.8580731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,48.4949268292683
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,62.8750243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,51.7571951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,79.4878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cape Verde,CPV,70.0477804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,43.7873902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,46.7870243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,77.7852195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,77.1310487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,72.6197804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,71.2579024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,58.1138048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",ZAR,46.6780487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,52.441243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,77.8958048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,46.2731219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,74.5129268292683
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,76.8718048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cyprus,CYP,78.1019756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Czech Republic,CZE,75.1731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Denmark,DNK,76.7926829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Djibouti,DJI,57.088243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominica,DMA,
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominican Republic,DOM,70.8374390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,73.6973902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,68.7864390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,69.7508292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,47.8377317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,56.5898536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,70.2585365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ethiopia,ETH,52.9469512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Faeroe Islands,FRO,78.9878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fiji,FJI,67.788
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Finland,FIN,77.9658536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,79.0585365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,72.8006829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,59.4963170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,55.497756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,71.9297804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,78.3292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,57.1476097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,78.3878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,66.9268292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,70.4744634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,75.452756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,68.2204878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,51.2762926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,51.609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,63.6410487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,57.6952195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,70.6970731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,81.4243902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,72.2487804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,80.690243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,62.5566341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,67.5857317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,70.004243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,70.6674146341464
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,77.139756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMY,
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,79.4073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,79.8292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,70.6046097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,81.4170731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,71.9563658536586
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,65.7682926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,52.7771463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,64.956756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. Rep.",PRK,65.8036585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,76.3375609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,KSV,67.9475609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,73.4338048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,68.7073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,62.27
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,70.7609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,74.8949268292683
